Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1714148692,100,,Aggregated,35.000000,0.000000,13,19,24,26,29,31,37,42,85,100,100,3784,0,13,14.650980814536451,0.7279420024133287,101.57757200067863,77.81950317124736
1714148693,100,,Aggregated,34.600000,0.000000,13,19,24,26,29,31,37,42,85,100,100,3826,0,13,14.632454391061895,0.7279420024133287,101.57757200067863,77.8199163617355
1714148694,100,,Aggregated,34.200000,0.000000,13,19,24,26,29,31,37,42,85,100,100,3857,0,13,14.657628755301431,0.7279420024133287,101.57757200067863,77.81825252787141
1714148695,100,,Aggregated,33.700000,0.000000,13,19,24,26,29,31,37,42,85,100,100,3893,0,13,14.658395295969218,0.7279420024133287,101.57757200067863,77.81813511430774
1714148696,100,,Aggregated,34.500000,0.000000,13,19,24,26,29,31,37,42,85,100,100,3924,0,13,14.651330022729896,0.7279420024133287,101.57757200067863,77.81753312945973
1714148697,100,,Aggregated,34.700000,0.000000,13,19,24,26,29,31,37,42,85,100,100,3953,0,13,14.65593378274112,0.7279420024133287,101.57757200067863,77.81659499114596
1714148698,100,,Aggregated,34.600000,0.000000,13,19,24,26,29,31,37,42,85,100,100,3982,0,13,14.661740782313391,0.7279420024133287,101.57757200067863,77.81667503766951
1714148699,100,,Aggregated,34.500000,0.000000,13,19,24,26,29,31,37,42,82,100,100,4018,0,13,14.64092272826661,0.7279420024133287,101.57757200067863,77.81657541065206
1714148700,100,,Aggregated,34.400000,0.000000,13,19,24,26,29,31,37,42,85,100,100,4051,0,13,14.69929527158451,0.7279420024133287,101.57757200067863,77.81732905455443
1714148701,100,,Aggregated,32.600000,0.000000,13,19,24,26,29,31,37,42,85,100,100,4087,0,13,14.678107658470134,0.7279420024133287,101.57757200067863,77.8174700269146
1714148702,100,,Aggregated,32.100000,0.000000,13,19,24,26,29,31,37,42,85,100,100,4120,0,13,14.66632131144437,0.7279420024133287,101.57757200067863,77.81650485436893
1714148703,100,,Aggregated,32.700000,0.000000,13,19,24,26,29,31,37,42,85,100,100,4151,0,13,14.664724160958414,0.7279420024133287,101.57757200067863,77.81715249337509
1714148704,100,,Aggregated,32.900000,0.000000,13,19,24,26,29,31,37,42,85,100,100,4188,0,13,14.660770501466386,0.7279420024133287,101.57757200067863,77.81638013371538
1714148705,100,,Aggregated,33.400000,0.000000,13,19,24,26,29,31,37,42,85,100,100,4221,0,13,14.660516860732619,0.7279420024133287,101.57757200067863,77.81686804074864
1714148706,100,,Aggregated,33.500000,0.000000,13,19,24,26,29,31,37,42,85,100,100,4256,0,13,14.653591778931041,0.7279420024133287,101.57757200067863,77.81625939849624
1714148707,100,,Aggregated,32.400000,0.000000,13,19,24,26,29,31,37,42,85,100,100,4289,0,13,14.647087626519125,0.7279420024133287,101.57757200067863,77.81580788062486
1714148708,100,,Aggregated,33.600000,0.000000,13,19,24,26,29,31,37,42,85,100,100,4326,0,13,14.643199353475612,0.7279420024133287,101.57757200067863,77.81507165973186
1714148709,100,,Aggregated,33.800000,0.000000,13,19,24,26,29,31,37,42,85,100,100,4357,0,13,14.652803343615288,0.7279420024133287,101.57757200067863,77.81386274959834
1714148710,100,,Aggregated,33.800000,0.000000,13,19,24,26,29,31,37,42,85,100,100,4388,0,13,14.64630114360253,0.7279420024133287,101.57757200067863,77.81449407474932
1714148711,100,,Aggregated,34.000000,0.000000,13,19,24,26,29,31,37,42,85,100,100,4429,0,13,14.646863474626368,0.7279420024133287,101.57757200067863,77.81530819598103
1714148712,100,,Aggregated,33.200000,0.000000,13,19,24,26,29,31,37,42,85,100,100,4453,0,13,14.639505770296074,0.7279420024133287,101.57757200067863,77.81473164158994
1714148713,100,,Aggregated,33.300000,0.000000,13,19,24,26,29,31,37,42,85,100,100,4486,0,13,14.642472217148473,0.7279420024133287,101.57757200067863,77.81297369594293
1714148714,100,,Aggregated,33.600000,0.000000,13,19,24,26,29,31,37,42,85,100,100,4519,0,13,14.632769574714914,0.7279420024133287,101.57757200067863,77.81389687984067
1714148715,100,,Aggregated,33.800000,0.000000,13,19,24,26,29,31,37,42,85,100,100,4556,0,13,14.642830378870169,0.7279420024133287,101.57757200067863,77.81299385425812
1714148716,100,,Aggregated,33.200000,0.000000,13,19,24,26,29,31,37,42,85,100,100,4586,0,13,14.661922065660082,0.7279420024133287,101.57757200067863,77.81247274313127
1714148717,100,,Aggregated,33.700000,0.000000,13,19,24,26,29,31,37,42,85,100,100,4622,0,13,14.661359607771276,0.7279420024133287,101.57757200067863,77.81393336218088
1714148718,100,,Aggregated,33.400000,0.000000,13,19,24,26,29,31,37,42,85,100,100,4659,0,13,14.660777154350864,0.7279420024133287,101.57757200067863,77.81197681905988
1714148719,100,,Aggregated,32.800000,0.000000,13,19,24,26,29,31,37,42,85,100,100,4682,0,13,14.65546286909619,0.7279420024133287,101.57757200067863,77.81140538231524
1714148720,100,,Aggregated,32.900000,0.000000,13,19,24,26,29,31,37,42,85,100,100,4723,0,13,14.641870784691275,0.7279420024133287,101.57757200067863,77.81219563836545
1714148721,100,,Aggregated,32.900000,0.000000,13,19,24,26,29,31,37,42,85,100,100,4750,0,13,14.621078623811819,0.7279420024133287,101.57757200067863,77.81305263157894
1714148722,100,,Aggregated,34.100000,0.000000,13,19,24,26,29,31,37,42,85,100,100,4787,0,13,14.627362516003384,0.7279420024133287,101.57757200067863,77.81491539586379
1714148723,100,,Aggregated,33.300000,0.000000,13,19,24,26,29,31,37,42,85,100,100,4818,0,13,14.61910809425334,0.7279420024133287,101.57757200067863,77.81465338314653
1714148724,100,,Aggregated,33.200000,0.000000,13,19,24,26,29,31,37,42,85,100,100,4856,0,13,14.627508009083586,0.7279420024133287,101.57757200067863,77.81260296540363
1714148725,100,,Aggregated,32.300000,0.000000,13,19,24,26,29,31,37,42,85,100,100,4896,0,13,14.633614807206975,0.7279420024133287,101.57757200067863,77.81025326797386
1714148726,100,,Aggregated,33.300000,0.000000,13,19,24,26,29,31,37,42,85,100,100,4913,0,13,14.634450901704083,0.7279420024133287,101.57757200067863,77.8090779564421
1714148727,100,,Aggregated,33.000000,0.000000,13,19,24,26,29,31,37,42,85,100,100,4952,0,13,14.622567457406173,0.7279420024133287,101.57757200067863,77.80775444264944
1714148728,100,,Aggregated,32.600000,0.000000,13,19,24,26,29,31,37,42,85,100,100,4985,0,13,14.618856750465953,0.7279420024133287,101.57757200067863,77.80661985957873
1714148729,100,,Aggregated,32.800000,0.000000,13,19,24,26,29,31,37,41,85,100,100,5019,0,13,14.604167543749194,0.7279420024133287,101.57757200067863,77.80553895198247
1714148730,100,,Aggregated,33.200000,0.000000,13,19,24,26,29,31,37,41,85,100,100,5048,0,13,14.600951867887431,0.7279420024133287,101.57757200067863,77.80526941362916
1714148731,100,,Aggregated,32.700000,0.000000,13,19,24,26,29,31,37,42,85,100,100,5090,0,13,14.634941677424349,0.7279420024133287,101.57757200067863,77.80648330058939
1714148732,100,,Aggregated,32.800000,0.000000,13,19,24,26,29,31,37,42,85,100,100,5126,0,13,14.623086251674145,0.7279420024133287,101.57757200067863,77.80725712056184
1714148733,100,,Aggregated,33.100000,0.000000,13,19,24,26,29,31,37,42,85,100,100,5161,0,13,14.608472488878682,0.7279420024133287,101.57757200067863,77.80778918814184
1714148734,100,,Aggregated,33.800000,0.000000,13,19,24,26,29,31,37,42,85,100,100,5188,0,13,14.612561182747664,0.7279420024133287,101.57757200067863,77.8074402467232
1714148735,100,,Aggregated,33.600000,0.000000,13,19,24,26,29,31,37,42,85,100,100,5220,0,13,14.613214931241984,0.7279420024133287,101.57757200067863,77.80708812260536
1714148736,100,,Aggregated,33.200000,0.000000,13,19,24,26,29,31,37,42,85,100,100,5250,0,13,14.592873777730606,0.7279420024133287,101.57757200067863,77.80838095238096
1714148737,100,,Aggregated,33.400000,0.000000,13,19,24,26,29,31,37,42,85,100,100,5287,0,13,14.587061561014787,0.7279420024133287,101.57757200067863,77.80934367316058
1714148738,100,,Aggregated,33.100000,0.000000,13,19,24,26,29,31,37,42,85,100,100,5319,0,13,14.561197117896599,0.7279420024133287,101.57757200067863,77.81049069373942
1714148739,100,,Aggregated,33.900000,0.000000,13,19,24,26,29,31,37,42,85,100,100,5353,0,13,14.547808319277667,0.7279420024133287,101.57757200067863,77.81038669904726
1714148740,100,,Aggregated,33.100000,0.000000,13,19,24,26,29,31,37,42,85,100,100,5385,0,13,14.551089800389443,0.7279420024133287,101.57757200067863,77.81021355617456
1714148741,100,,Aggregated,34.100000,0.000000,13,19,24,26,29,31,37,42,85,100,100,5414,0,13,14.549245089228933,0.7279420024133287,101.57757200067863,77.80975249353529
1714148742,100,,Aggregated,33.300000,0.000000,13,19,24,26,29,31,36,42,85,100,100,5454,0,13,14.55009249414572,0.7279420024133287,101.57757200067863,77.8085808580858
1714148743,100,,Aggregated,32.800000,0.000000,13,19,24,26,29,31,36,42,85,100,100,5488,0,13,14.540499692067934,0.7279420024133287,101.57757200067863,77.80867346938776
1714148744,100,,Aggregated,32.800000,0.000000,13,19,24,26,29,31,36,41,85,100,100,5524,0,13,14.516208022822386,0.7279420024133287,101.57757200067863,77.8090152063722
1714148745,100,,Aggregated,33.700000,0.000000,13,19,24,26,29,31,36,41,85,100,100,5553,0,13,14.505983871253845,0.7279420024133287,101.57757200067863,77.80857194309382
1714148746,100,,Aggregated,33.000000,0.000000,13,19,24,26,29,31,36,41,85,100,100,5586,0,13,14.509265220743293,0.7279420024133287,101.57757200067863,77.80827067669173
1714148747,100,,Aggregated,33.500000,0.000000,13,19,24,26,29,31,36,42,85,100,100,5626,0,13,14.521655731436836,0.7279420024133287,101.57757200067863,77.80714539637398
1714148748,100,,Aggregated,33.100000,0.000000,13,19,24,26,29,31,36,42,85,100,100,5657,0,13,14.507080813340254,0.7279420024133287,101.57757200067863,77.80784868304755
1714148749,100,,Aggregated,32.900000,0.000000,13,19,24,26,29,31,36,42,85,100,100,5681,0,13,14.530689221096221,0.7279420024133287,101.57757200067863,77.80707621897554
1714148750,100,,Aggregated,34.000000,0.000000,13,19,24,26,29,31,36,41,85,100,100,5717,0,13,14.524069281626232,0.7279420024133287,101.57757200067863,77.80741647717335
1714148751,100,,Aggregated,33.000000,0.000000,13,19,24,26,29,31,36,41,85,100,100,5750,0,13,14.519945887140752,0.7279420024133287,101.57757200067863,77.80591304347826
1714148752,100,,Aggregated,33.000000,0.000000,13,19,24,26,29,31,36,41,85,100,100,5786,0,13,14.506190036995681,0.7279420024133287,101.57757200067863,77.80591081921881
1714148753,100,,Aggregated,33.600000,0.000000,13,19,24,26,29,31,36,41,85,100,100,5818,0,13,14.522274109668027,0.7279420024133287,101.57757200067863,77.80543141973186
1714148754,100,,Aggregated,33.100000,0.000000,13,19,24,26,29,31,36,41,85,100,100,5849,0,13,14.512679353061417,0.7279420024133287,101.57757200067863,77.80646264318688
1714148755,100,,Aggregated,32.200000,0.000000,13,19,24,26,29,31,36,41,85,100,100,5880,0,13,14.506214095080377,0.7279420024133287,101.57757200067863,77.80578231292517
1714148756,100,,Aggregated,33.200000,0.000000,13,19,24,26,29,31,36,41,85,100,100,5919,0,13,14.496421695908099,0.7279420024133287,101.57757200067863,77.80554147660078
1714148757,100,,Aggregated,33.000000,0.000000,13,19,24,26,29,31,36,41,85,100,100,5947,0,13,14.482712294786042,0.7279420024133287,101.57757200067863,77.80628888515217
1714148758,100,,Aggregated,33.500000,0.000000,13,19,24,26,29,31,36,41,85,100,100,5985,0,13,14.467966074032729,0.7279420024133287,101.57757200067863,77.80417710944026
1714148759,100,,Aggregated,32.900000,0.000000,13,19,24,26,29,31,36,41,85,100,100,6018,0,13,14.481001007491868,0.7279420024133287,101.57757200067863,77.80375540046528
1714148760,100,,Aggregated,32.300000,0.000000,13,19,24,26,29,31,36,41,85,100,100,6051,0,13,14.47555207917172,0.7279420024133287,101.57757200067863,77.80350355313172
1714148761,100,,Aggregated,32.900000,0.000000,13,19,24,26,29,31,36,41,85,100,100,6089,0,13,14.469451275425952,0.7279420024133287,101.57757200067863,77.80243061258007
1714148762,100,,Aggregated,33.400000,0.000000,13,19,24,26,29,31,36,40,85,100,100,6115,0,13,14.444068029119606,0.7279420024133287,101.57757200067863,77.8022894521668
1714148763,100,,Aggregated,33.300000,0.000000,13,19,24,26,29,31,36,40,85,100,100,6146,0,13,14.413599482601207,0.7279420024133287,101.57757200067863,77.80344939798243
1714148764,100,,Aggregated,32.600000,0.000000,13,19,24,26,29,31,36,41,85,100,100,6178,0,13,14.4401685762489,0.7279420024133287,101.57757200067863,77.80365814179346
1714148765,100,,Aggregated,33.400000,0.000000,13,19,24,26,29,31,36,41,85,100,100,6214,0,13,14.476063697470323,0.7279420024133287,101.57757200067863,77.80383006115224
1714148766,100,,Aggregated,32.500000,0.000000,13,19,24,26,29,31,36,41,85,100,100,6248,0,13,14.474605057793235,0.7279420024133287,101.57757200067863,77.80521766965428
1714148767,100,,Aggregated,33.000000,0.000000,13,19,24,26,29,31,36,41,85,100,100,6282,0,13,14.469815202020614,0.7279420024133287,101.57757200067863,77.80531677809614
1714148768,100,,Aggregated,33.400000,0.000000,13,19,24,26,29,31,36,41,85,100,100,6309,0,13,14.48501900397558,0.7279420024133287,101.57757200067863,77.80551592962435
1714148769,100,,Aggregated,33.400000,0.000000,13,19,24,26,29,31,36,41,85,100,100,6343,0,13,14.47754263945815,0.7279420024133287,101.57757200067863,77.80482421567082
1714148770,100,,Aggregated,32.700000,0.000000,13,19,24,26,29,31,36,41,85,100,100,6381,0,13,14.487494364220366,0.7279420024133287,101.57757200067863,77.80567309199185
1714148771,100,,Aggregated,32.400000,0.000000,13,19,24,26,29,31,36,41,85,100,100,6411,0,13,14.491465243033801,0.7279420024133287,101.57757200067863,77.80595850881298
1714148772,100,,Aggregated,32.600000,0.000000,13,19,24,26,29,31,37,41,85,100,100,6447,0,13,14.478735447975529,0.7279420024133287,101.57757200067863,77.8054909260121
1714148773,100,,Aggregated,32.900000,0.000000,13,19,24,26,29,31,36,41,85,100,100,6474,0,13,14.48248091737727,0.7279420024133287,101.57757200067863,77.80552981155391
1714148774,100,,Aggregated,33.200000,0.000000,13,19,24,26,29,31,36,41,85,100,100,6516,0,13,14.480367820304398,0.7279420024133287,101.57757200067863,77.8037139349294
1714148775,100,,Aggregated,32.700000,0.000000,13,19,24,26,29,31,36,41,85,100,100,6548,0,13,14.473437382424686,0.7279420024133287,101.57757200067863,77.80329871716555
1714148776,100,,Aggregated,33.400000,0.000000,13,19,24,26,29,31,36,41,85,100,100,6575,0,13,14.470182092945661,0.7279420024133287,101.57757200067863,77.80410646387833
1714148777,100,,Aggregated,32.700000,0.000000,13,19,24,26,29,31,36,41,85,100,100,6606,0,13,14.47849607389086,0.7279420024133287,101.57757200067863,77.8041174689676
1714148778,100,,Aggregated,32.700000,0.000000,13,19,24,26,29,31,36,41,85,100,100,6640,0,13,14.464350516132127,0.7279420024133287,101.57757200067863,77.80512048192772
1714148779,100,,Aggregated,32.500000,0.000000,13,19,24,26,29,31,36,41,85,100,100,6675,0,13,14.454135119870099,0.7279420024133287,101.57757200067863,77.8050936329588
1714148780,100,,Aggregated,32.900000,0.000000,13,19,24,26,29,31,36,41,85,100,100,6710,0,13,14.476490245325307,0.7279420024133287,101.57757200067863,77.80521609538003
1714148781,100,,Aggregated,32.900000,0.000000,13,19,24,26,29,31,36,41,85,100,100,6736,0,13,14.466058849040776,0.7279420024133287,101.57757200067863,77.80448337292161
1714148782,100,,Aggregated,33.200000,0.000000,13,19,24,26,29,31,36,41,85,100,100,6771,0,13,14.476394957189921,0.7279420024133287,101.57757200067863,77.80372175454143
1714148783,100,,Aggregated,32.100000,0.000000,13,19,24,26,29,31,36,41,85,100,100,6812,0,13,14.492628810206742,0.7279420024133287,101.57757200067863,77.80299471520846
1714148784,100,,Aggregated,32.000000,0.000000,13,19,24,26,29,31,36,41,85,100,100,6841,0,13,14.48371081378978,0.7279420024133287,101.57757200067863,77.8029527846806
1714148785,100,,Aggregated,32.400000,0.000000,13,19,24,26,29,31,36,41,85,100,100,6867,0,13,14.494532501691493,0.7279420024133287,101.57757200067863,77.80180573758555
1714148786,100,,Aggregated,32.800000,0.000000,13,19,24,26,29,31,36,41,85,100,100,6899,0,13,14.485075902900878,0.7279420024133287,101.57757200067863,77.80214523844036
1714148787,100,,Aggregated,32.400000,0.000000,13,19,24,26,29,31,36,41,85,100,100,6932,0,13,14.47407381752899,0.7279420024133287,101.57757200067863,77.80279861511829
1714148788,100,,Aggregated,31.800000,0.000000,13,19,24,26,29,31,36,41,85,100,100,6975,0,13,14.475887169623139,0.7279420024133287,101.57757200067863,77.80243727598567
1714148789,100,,Aggregated,32.400000,0.000000,13,19,24,26,29,31,36,40,85,100,100,7004,0,13,14.473584049417733,0.7279420024133287,101.57757200067863,77.80168475157053
1714148790,100,,Aggregated,32.600000,0.000000,13,19,24,26,29,31,36,40,85,100,100,7033,0,13,14.482196298182531,0.7279420024133287,101.57757200067863,77.8013649936016
1714148791,100,,Aggregated,33.700000,0.000000,13,19,24,26,29,31,36,40,85,100,100,7067,0,13,14.484628420560613,0.7279420024133287,101.57757200067863,77.80005660110372
1714148792,100,,Aggregated,32.500000,0.000000,13,19,24,26,29,31,36,40,85,100,100,7097,0,13,14.487753677905145,0.7279420024133287,101.57757200067863,77.80047907566578
1714148793,100,,Aggregated,33.200000,0.000000,13,19,24,26,29,31,36,40,85,100,100,7126,0,13,14.463564998468344,0.7279420024133287,101.57757200067863,77.8015717092338
1714148794,100,,Aggregated,33.600000,0.000000,13,19,24,26,29,31,36,40,85,100,100,7159,0,13,14.460564301588034,0.7279420024133287,101.57757200067863,77.80081016901802
1714148795,100,,Aggregated,32.500000,0.000000,13,19,24,26,29,31,36,40,85,100,100,7193,0,13,14.468687813021708,0.7279420024133287,101.57757200067863,77.80202975114695
1714148796,100,,Aggregated,32.000000,0.000000,13,19,24,26,29,31,36,41,85,100,100,7229,0,13,14.48602403915534,0.7279420024133287,101.57757200067863,77.80190897772859
1714148797,100,,Aggregated,32.200000,0.000000,13,19,24,26,29,31,36,41,85,100,100,7262,0,13,14.48023077486115,0.7279420024133287,101.57757200067863,77.80088129991738
1714148798,100,,Aggregated,33.100000,0.000000,13,19,24,26,29,31,36,41,85,100,100,7300,0,13,14.469821011101487,0.7279420024133287,101.57757200067863,77.80219178082191
1714148799,100,,Aggregated,33.100000,0.000000,13,19,24,26,29,31,36,40,85,100,100,7327,0,13,14.487511316371384,0.7279420024133287,101.57757200067863,77.80251125972431
1714148800,100,,Aggregated,32.900000,0.000000,13,19,24,26,29,31,36,41,85,100,100,7354,0,13,14.496893486681872,0.7279420024133287,101.57757200067863,77.80228447103617
1714148801,100,,Aggregated,32.000000,0.000000,13,19,24,26,29,31,36,41,85,100,100,7382,0,13,14.500173096052357,0.7279420024133287,101.57757200067863,77.80276347873205
1714148802,100,,Aggregated,31.900000,0.000000,13,19,24,26,29,31,36,41,85,100,100,7419,0,13,14.496522121183174,0.7279420024133287,101.57757200067863,77.8019948780159
1714148803,100,,Aggregated,31.700000,0.000000,13,19,24,26,29,31,36,41,85,100,100,7450,0,13,14.492536566985713,0.7279420024133287,101.57757200067863,77.80228187919464
1714148804,100,,Aggregated,31.700000,0.000000,13,19,24,26,29,31,36,41,85,100,100,7478,0,13,14.483098268927032,0.7279420024133287,101.57757200067863,77.80248729606846
1714148805,100,,Aggregated,32.300000,0.000000,13,19,24,26,29,31,36,40,85,100,100,7519,0,13,14.479986102277532,0.7279420024133287,101.57757200067863,77.8034313073547
1714148806,100,,Aggregated,32.000000,0.000000,13,19,24,26,29,31,36,41,85,100,100,7551,0,13,14.48497939306528,0.7279420024133287,101.57757200067863,77.80360217189777
1714148807,100,,Aggregated,32.400000,0.000000,13,19,24,26,29,31,36,41,85,100,100,7578,0,13,14.471190855376376,0.7279420024133287,101.57757200067863,77.80443388756927
1714148808,100,,Aggregated,31.800000,0.000000,13,19,24,26,29,31,36,40,85,100,100,7613,0,13,14.470301040069387,0.7146820025809575,101.57757200067863,77.80415079469329
1714148809,100,,Aggregated,32.100000,0.000000,13,19,24,26,29,31,36,40,85,100,100,7656,0,13,14.479559249353436,0.7146820025809575,101.57757200067863,77.80368338557994
1714148810,100,,Aggregated,31.700000,0.000000,13,19,24,26,29,31,36,40,85,100,100,7682,0,13,14.47509207993178,0.7146820025809575,101.57757200067863,77.80330643061703
1714148811,100,,Aggregated,32.400000,0.000000,13,19,24,26,29,31,36,40,85,100,100,7717,0,13,14.484669183884774,0.7146820025809575,101.57757200067863,77.80329143449526
1714148812,100,,Aggregated,32.600000,0.000000,13,19,24,26,29,31,36,40,85,100,100,7757,0,13,14.47850895630458,0.7146820025809575,101.57757200067863,77.80250096686864
1714148813,100,,Aggregated,33.200000,0.000000,13,19,24,26,29,31,36,41,85,100,100,7785,0,13,14.498089034175525,0.7146820025809575,101.57757200067863,77.80321130378934
1714148814,100,,Aggregated,33.300000,0.000000,13,19,24,26,29,31,36,41,85,100,100,7816,0,13,14.49213300589316,0.7146820025809575,101.57757200067863,77.80296827021495
1714148815,100,,Aggregated,33.900000,0.000000,13,19,24,26,29,31,36,41,85,100,100,7846,0,13,14.489719963554364,0.7146820025809575,101.57757200067863,77.80257456028549
1714148816,100,,Aggregated,33.600000,0.000000,13,19,24,26,29,31,36,41,85,100,100,7879,0,13,14.495683688924693,0.7146820025809575,101.57757200067863,77.80225916994543
1714148817,100,,Aggregated,33.300000,0.000000,13,19,24,26,29,31,36,41,85,100,100,7916,0,13,14.48431688946932,0.7146820025809575,101.57757200067863,77.80318342597272
1714148818,100,,Aggregated,32.600000,0.000000,13,19,24,26,29,31,36,41,85,100,100,7947,0,13,14.481769082677838,0.7146820025809575,101.57757200067863,77.80369950924877
1714148819,100,,Aggregated,33.400000,0.000000,13,19,24,26,29,31,36,41,85,100,100,7983,0,13,14.480188806718552,0.7146820025809575,101.57757200067863,77.804208944006
1714148820,100,,Aggregated,33.100000,0.000000,13,19,24,26,29,31,36,40,85,100,100,8013,0,13,14.475829237242507,0.7146820025809575,101.57757200067863,77.80406838886809
1714148821,100,,Aggregated,32.300000,0.000000,13,19,24,26,29,31,36,40,85,100,100,8050,0,13,14.460847677395611,0.7146820025809575,101.57757200067863,77.80422360248447
1714148822,100,,Aggregated,33.100000,0.000000,13,19,24,26,29,31,36,40,85,100,100,8088,0,13,14.463267557373777,0.7146820025809575,101.57757200067863,77.80489614243324
1714148823,100,,Aggregated,33.000000,0.000000,13,19,24,26,29,31,36,40,85,100,100,8123,0,13,14.459620763638803,0.7146820025809575,101.57757200067863,77.80475193893882
1714148824,100,,Aggregated,33.000000,0.000000,13,19,24,26,29,31,36,40,85,100,100,8150,0,13,14.44762463104903,0.7146820025809575,101.57757200067863,77.80478527607362
1714148825,100,,Aggregated,32.900000,0.000000,13,19,24,26,29,31,36,40,85,100,100,8175,0,13,14.442232488201975,0.7146820025809575,101.57757200067863,77.80587155963303
1714148826,100,,Aggregated,33.600000,0.000000,13,19,24,26,29,31,36,40,85,100,100,8217,0,13,14.446342886096303,0.7146820025809575,101.57757200067863,77.80528173299258
1714148827,100,,Aggregated,33.000000,0.000000,13,19,24,26,29,31,36,40,85,100,100,8255,0,13,14.441964011516665,0.7146820025809575,101.57757200067863,77.80484554815264
1714148828,100,,Aggregated,33.500000,0.000000,13,19,24,26,29,31,36,41,85,100,100,8285,0,13,14.44944684744434,0.7146820025809575,101.57757200067863,77.8045866022933
1714148829,100,,Aggregated,33.200000,0.000000,13,19,24,26,29,31,36,40,85,100,100,8321,0,13,14.445567180035356,0.7146820025809575,101.57757200067863,77.80411008292272
1714148830,100,,Aggregated,34.200000,0.000000,13,19,24,26,29,31,36,40,85,100,100,8360,0,13,14.436951856108836,0.7146820025809575,101.57757200067863,77.8037081339713
1714148831,100,,Aggregated,33.700000,0.000000,13,19,24,26,29,31,36,40,85,100,100,8393,0,13,14.440794909932373,0.7146820025809575,101.57757200067863,77.80269272012391
1714148832,100,,Aggregated,34.000000,0.000000,13,19,24,26,29,31,36,40,85,100,100,8418,0,13,14.44527907508457,0.7146820025809575,101.57757200067863,77.80304110239962
1714148833,100,,Aggregated,34.100000,0.000000,13,19,24,26,29,31,36,40,85,100,100,8449,0,13,14.438352235772557,0.7146820025809575,101.57757200067863,77.80305361581252
1714148834,100,,Aggregated,34.300000,0.000000,13,19,24,26,29,31,36,40,85,100,100,8479,0,13,14.446636606444354,0.7146820025809575,101.57757200067863,77.803632503833
1714148835,100,,Aggregated,32.400000,0.000000,13,19,24,26,29,31,36,40,85,100,100,8514,0,13,14.450540190633072,0.7146820025809575,101.57757200067863,77.8030303030303
1714148836,100,,Aggregated,32.700000,0.000000,13,19,24,26,29,31,36,40,85,100,100,8548,0,13,14.4628560349846,0.7146820025809575,101.57757200067863,77.80311183902667
1714148837,100,,Aggregated,33.300000,0.000000,13,19,24,26,29,31,36,40,85,100,100,8577,0,13,14.462139942993357,0.7146820025809575,101.57757200067863,77.80342777194824
1714148838,100,,Aggregated,33.300000,0.000000,13,19,24,26,29,31,36,40,85,100,100,8617,0,13,14.452537326570678,0.7146820025809575,101.57757200067863,77.80422420796101
1714148839,100,,Aggregated,33.000000,0.000000,13,19,24,26,29,31,36,40,85,100,100,8647,0,13,14.449701884938973,0.7146820025809575,101.57757200067863,77.80432519949116
1714148840,100,,Aggregated,32.400000,0.000000,13,19,24,26,29,31,36,40,85,100,100,8681,0,13,14.449939043781148,0.7146820025809575,101.57757200067863,77.80440041469876
1714148841,100,,Aggregated,33.400000,0.000000,13,19,24,26,29,31,36,40,85,100,100,8714,0,13,14.454973832115597,0.7146820025809575,101.57757200067863,77.80376405783797
1714148842,100,,Aggregated,32.600000,0.000000,13,19,24,26,29,31,36,40,85,100,100,8745,0,13,14.461085490915828,0.7146820025809575,101.57757200067863,77.80423098913666
1714148843,100,,Aggregated,32.400000,0.000000,13,19,24,26,29,31,36,40,85,100,100,8776,0,13,14.461598124779693,0.7146820025809575,101.57757200067863,77.80389699179581
1714148844,100,,Aggregated,31.600000,0.000000,13,19,24,26,29,31,36,40,85,100,100,8807,0,13,14.461490431709406,0.7146820025809575,101.57757200067863,77.80470080617691
1714148845,100,,Aggregated,33.300000,0.000000,13,19,24,26,29,31,36,40,85,100,100,8837,0,13,14.46447068123289,0.7146820025809575,101.57757200067863,77.8021953151522
1714148846,100,,Aggregated,32.900000,0.000000,13,19,24,26,29,31,36,40,85,100,100,8864,0,13,14.472089833940784,0.7146820025809575,101.57757200067863,77.80212093862816
1714148847,100,,Aggregated,31.900000,0.000000,13,19,24,26,29,31,36,40,85,100,100,8893,0,13,14.465217383453247,0.7146820025809575,101.57757200067863,77.80276622062296
1714148848,100,,Aggregated,32.200000,0.000000,13,19,24,26,29,31,36,40,85,100,100,8932,0,13,14.457706144094852,0.7146820025809575,101.57757200067863,77.80228392297357
1714148849,100,,Aggregated,31.800000,0.000000,13,19,24,26,29,31,36,40,85,100,100,8967,0,13,14.444320331332012,0.7146820025809575,101.57757200067863,77.80294412847105
1714148850,100,,Aggregated,31.600000,0.000000,13,19,24,26,29,31,36,40,85,100,100,9002,0,13,14.442084422689112,0.7146820025809575,101.57757200067863,77.80259942235058
1714148851,100,,Aggregated,31.600000,0.000000,13,19,24,26,29,31,36,40,85,100,100,9027,0,13,14.445817729484677,0.7146820025809575,101.57757200067863,77.80303533842915
1714148852,100,,Aggregated,32.100000,0.000000,13,19,24,26,29,31,36,40,85,100,100,9057,0,13,14.45096094943748,0.7146820025809575,101.57757200067863,77.80335651981892
